Company,Tahun_Buku,Tanggal Rilis,kas,jumlah_aset_lancar,persediaan,piutang,jumlah_aset_tidak_lancar,jumlah_aset,jumlah_liabilitas_jangka_pendek,jumlah_liabilitas_jangka_panjang,jumlah_ekuitas,jumlah_liabilitas,pendapatan,cogs,laba_bruto,laba_rugi,laba_rugi_komprehensif,EPS,category,7D_Avg
AGRO,2021,2022-03-28 23:27:00,15238603.0,15835338186.0,3495511610.0,11700888883.0,380918858.0,16866522655.0,14196367010.0,212492466.0,2457663179.0,14408859476.0,1700709883.0,-939192900.0,-3303131348.0,-3045701407.0,-3069932805.0,-141.52,Financial and Shariah,1232.857142857143
AGRS,2021,2022-04-22 15:30:00,70906.0,10627807.0,1141172.0,6076409.0,3620098.0,14286910.0,6643379.0,121355.0,2995582.0,11291328.0,549333.0,-389693.0,10032.0,12737.0,3749.0,0.87,Financial and Shariah,122.57142857142857
AHAP,2021,2022-10-12 16:44:00,5516122743.0,583589095980.0,,136938871275.0,13005476966.0,666903762608.0,55105683626.0,489661858624.0,122136220358.0,544767542250.0,568106834453.0,-208742160039.0,18379568965.0,15415671336.0,16567070608.0,5.24,Insurance,94.42857142857143
AIMS,2021,2022-04-20 15:21:00,841995662.0,5730850018.0,,4809371668.0,17811369506.0,23542219524.0,4833968127.0,3317941842.0,15390309555.0,8151909969.0,38507204242.0,-35228151834.0,2282862162.0,2614731668.0,2614731668.0,11.89,General,264.0
AISA,2021,2022-04-28 12:43:00,58011.0,432800.0,99466.0,255875.0,1328834.0,1761634.0,720020.0,222724.0,818890.0,942744.0,1520879.0,-1179813.0,17966.0,8771.0,-9367.0,0.94,General,161.14285714285714
AKKU,2021,2022-05-27 17:16:00,6652542488.0,37758012432.0,7146562499.0,23148970863.0,693031738617.0,730789751049.0,244161255472.0,16545747415.0,470082748162.0,260707002887.0,3051735626.0,-8761220.0,-121715591212.0,-121904486558.0,-121571534822.0,-18.9,General,50.0
AKPI,2021,2022-04-07 15:42:00,20051316.0,1304656069.0,590164193.0,593959112.0,2031084290.0,3335740359.0,1162789501.0,709937444.0,1463013414.0,1872726945.0,2702959888.0,-2358250702.0,221678190.0,147822236.0,164432855.0,241.0,General,909.8846522739956
AKRA,2021,2022-03-22 11:37:00,2600492407.0,12022678362.0,4507651039.0,4663305326.0,11485907374.0,23508585736.0,9306841393.0,2902779230.0,11298965113.0,12209620623.0,25707068900.0,-23413909898.0,1436743040.0,1135001756.0,1157728068.0,56.32,General,808.0533970424107
AKSI,2021,2022-04-28 19:33:00,87666978826.0,150043015990.0,,62376037164.0,125947692671.0,275990708661.0,83977625835.0,61284370702.0,130728712124.0,145261996537.0,479636030718.0,-391355840908.0,33356183267.0,24226913508.0,24237598479.0,33.56,General,241.42857142857142
ALDO,2021,2022-03-17 09:16:00,96169853081.0,710233784991.0,258888049512.0,349128497382.0,500575657037.0,1210809442028.0,387942345634.0,119464534912.0,703402561482.0,507406880546.0,1457266932664.0,-1163053476830.0,129768148235.0,100771009640.0,100997339269.0,68.89,General,1055.8734130859375
ALKA,2021,2022-04-19 15:38:00,248483874.0,488110333.0,1591206.0,237099322.0,11282720.0,499393053.0,368953409.0,1617122.0,128822522.0,370570531.0,3470466702.0,-3427955838.0,17262076.0,17445033.0,22657827.0,37.06,General,296.57142857142856
ALMI,2021,2022-03-17 09:08:00,6367341.0,58924100.0,30978608.0,18672361.0,34885724.0,93809824.0,41756304.0,15330440.0,36723080.0,57086744.0,102389792.0,-99120016.0,-4375688.0,37329.0,36470.0,4e-05,General,281.14285714285717
ALTO,2021,2022-05-09 12:43:00,15903784073.0,189509211466.0,114346121020.0,56672622380.0,899699753909.0,1089208965375.0,232428387396.0,492944916895.0,363835661084.0,725373304291.0,366966569109.0,-330905451303.0,-7254686643.0,-8932197718.0,-9047419256.0,4.06,General,203.0
AMAG,2021,2022-03-29 15:48:00,104029021.0,4469887633.0,,404065237.0,181540069.0,4652817906.0,221171569.0,2219674665.0,1859762049.0,2793055857.0,2065743096.0,-668604743.0,161169331.0,149438469.0,108186948.0,29.97,Insurance,327.4716142926897
AMAN,2021,2022-04-29 13:31:00,55940779.0,435816821.0,254619750.0,123518038.0,426072049.0,861888870.0,149061654.0,93516800.0,619310416.0,242578454.0,100601055.0,-39739244.0,28936609.0,30282784.0,30195270.0,7.82,Property,523.7717197963169
AMAR,2021,2022-04-09 00:19:00,4764067.0,4840885231.0,677624499.0,2405868689.0,274904166.0,5203044896.0,4024434141.0,112026519.0,1066584236.0,4136460660.0,702233509.0,-596466133.0,814543.0,4115012.0,-446539.0,0.51,Financial and Shariah,384.2857142857143
AMFG,2021,2022-03-30 18:26:00,132175.0,1906967.0,1264383.0,507874.0,5496509.0,7403476.0,1927761.0,2182346.0,3293369.0,4110107.0,4748139.0,-3652014.0,378799.0,318672.0,363532.0,734.0,General,5439.252162388393
AMIN,2021,2022-05-30 13:17:00,6798481354.0,205809889601.0,136779394255.0,51510162880.0,105686891137.0,311496780738.0,147961497672.0,17067331603.0,146467951463.0,165028829275.0,182184441799.0,-156056254542.0,5731532517.0,3822455287.0,5152078243.0,3.54,Infrastructure Industry,137.0
AMOR,2021,2022-09-02 09:44:00,175380.0,178179.0,,38614.0,1174.0,393081.0,20862.0,3324.0,309500.0,83581.0,393645.0,-151311.0,151067.0,118472.0,118428.0,53.0,General - liquidity,1330.1233782087054
AMRT,2021,2022-04-01 11:13:00,3269642.0,14211903.0,8755334.0,2026660.0,13281845.0,27493748.0,16376061.0,2127889.0,8989798.0,18503950.0,84904301.0,-67223296.0,2468864.0,1988750.0,1902831.0,46.98,General,1580.7967703683037
ANDI,2021,2022-04-25 18:03:00,9978623434.0,80917168328.0,16227311781.0,40705250113.0,401764183804.0,482681352132.0,57823359870.0,175592235234.0,249265757028.0,233415595104.0,346364995418.0,-308195161023.0,-5628014552.0,-3121384649.0,-1417532188.0,-0.33,General,50.0
ANJT,2021,2022-03-17 14:16:00,27141425.0,78228538.0,18992054.0,4599826.0,574421824.0,652650362.0,48778183.0,170595914.0,433276265.0,219374097.0,266792377.0,-166045987.0,58386169.0,39681460.0,36950877.0,0.0121,General,967.3121163504464
ANTM,2021,2022-03-16 09:31:00,5089160.0,11728143.0,3107312.0,1961087.0,21188011.0,32916154.0,6562383.0,5516673.0,20837098.0,12079056.0,38445595.0,-32086534.0,3043509.0,1861740.0,2199922.0,77.47,General,2320.687081473214
APEX,2021,2022-04-08 13:50:00,13463925.0,65351664.0,29216474.0,17684327.0,292398291.0,357749955.0,17294981.0,209234674.0,131220300.0,226529655.0,65155633.0,-41737876.0,7082621.0,3656487.0,4513952.0,0.0014,General,515.1428571428571
APIC,2021,2022-04-28 22:03:00,750002049346.0,5426377104468.0,,559552606800.0,510232135282.0,5936609239750.0,2667967048594.0,1156174323613.0,2112467867543.0,3824141372207.0,2193251791687.0,-173610573818.0,112587381009.0,102955189353.0,151542083270.0,8.4,General,1079.2857142857142
APII,2021,2022-04-04 11:31:00,21566665738.0,307335545064.0,190144968351.0,83583470740.0,234993540586.0,542329085650.0,165727263794.0,15134095961.0,361467725895.0,180861359755.0,252448924906.0,-108092657082.0,28665324729.0,20672232124.0,24346731900.0,18.0,General,185.85714285714286
APLI,2021,2022-04-28 10:18:00,58744257163.0,173574832797.0,58856511835.0,55232408667.0,257705820867.0,431280653664.0,130517093483.0,69728790362.0,231034769819.0,200245883845.0,420717433375.0,-357786876359.0,25772333633.0,23227293962.0,25043954153.0,17.04,General,202.14285714285714
APLN,2021,2022-04-05 21:01:00,1062242703.0,11958891761.0,7773970438.0,2917162770.0,17652219432.0,29611111193.0,7314345544.0,11756987969.0,10539777680.0,19071333513.0,4256245345.0,-2826930295.0,-301840223.0,-485227632.0,-545652380.0,28.65,Property,115.57142857142857
ARCI,2021,2022-03-30 22:22:00,12298872.0,79159781.0,39053742.0,20876233.0,610537624.0,689697405.0,201424186.0,255685897.0,232587322.0,457110083.0,345909671.0,-209419067.0,117281924.0,75068148.0,75590427.0,0.0031,General,476.57142857142856
ARGO,2021,2022-05-09 22:42:00,169903.0,9077761.0,4625132.0,4282726.0,69626935.0,78704696.0,118753043.0,53079647.0,-93127994.0,171832690.0,4868679.0,-6711787.0,-2035010.0,-1990454.0,-1132191.0,-0.01,General,1252.857142857143
ARII,2021,2022-05-09 22:01:00,2163.0,75181.0,6958.0,53478.0,294289.0,369470.0,169323.0,161064.0,39083.0,330387.0,115344.0,-93531.0,5385.0,918.0,845.0,0.00016,General,232.85714285714286
ARKA,2021,2022-04-29 17:30:00,706000828.0,214632946185.0,76931430488.0,136735827345.0,248711040715.0,463343986900.0,157756994610.0,210598713486.0,94988278804.0,368355708096.0,72426729694.0,-61630494611.0,2972166406.0,3442039458.0,3432077808.0,1.72,General,50.0
ARKO,2021,2022-07-22 10:29:00,16168494520.0,53834675996.0,,19950555388.0,634779070706.0,688613746702.0,167047861276.0,350540265194.0,171025620232.0,517588126470.0,198393420289.0,-89276246598.0,75470962894.0,49730343308.0,50310798090.0,17.0,Infrastructure Industry,524.5714285714286
ARNA,2021,2022-02-14 11:26:00,602550379682.0,1450950591357.0,158724777219.0,682891873880.0,792572481446.0,2243523072803.0,604446106477.0,65907083849.0,1573169882477.0,670353190326.0,2554880982584.0,-1635752529350.0,609653614511.0,475983374390.0,476481455874.0,64.79,General,811.8210710797991
ARTA,2021,2022-06-13 10:17:00,74092029437.0,93613030871.0,801745444.0,7334549973.0,288735967254.0,382348998125.0,10698316124.0,41223869140.0,330426812861.0,51922185264.0,40480469347.0,-7582111066.0,-10049696527.0,-12520742110.0,-12264382363.0,-5.0,General,1650.5425502232142
ARTO,2021,2022-03-11 15:10:00,9986.0,8670630.0,1898629.0,5368954.0,402490.0,12312422.0,3802028.0,150578.0,8249455.0,3952606.0,652419.0,-586668.0,9134.0,86024.0,83761.0,6.48,Financial and Shariah,15464.285714285714
ASBI,2021,2022-04-01 12:19:00,19190886.0,669038444.0,,149223851.0,283161834.0,954657152.0,102032749.0,414262797.0,355742467.0,598914685.0,477181675.0,-152246027.0,12315070.0,16469192.0,45652975.0,47.20262008232248,Insurance,286.079336983817
ASDM,2021,2022-04-19 14:14:00,11241496.0,655129067.0,,125148399.0,105243469.0,822740369.0,106213061.0,330659452.0,359942738.0,462797631.0,1060682756.0,-154204108.0,21247953.0,20284359.0,26480941.0,106.0,Insurance,872.2012939453125
ASGR,2021,2022-02-24 10:56:00,1050982.0,2226977.0,248909.0,665910.0,428301.0,2655278.0,941897.0,85728.0,1627653.0,1027625.0,3299105.0,-2762238.0,536867.0,87311.0,86455.0,64.72,General,773.5861031668527
ASII,2021,2022-02-25 16:27:00,63947.0,160262.0,21815.0,26620.0,207049.0,367311.0,103778.0,47918.0,215615.0,151696.0,233485.0,-182452.0,32350.0,25586.0,27781.0,499.0,General,5159.28173828125
ASJT,2021,2022-04-28 13:26:00,8301695852.0,434797877221.0,,132813969035.0,93054367426.0,527852244647.0,45523023595.0,173487045215.0,308453875837.0,219398368810.0,191662940588.0,-89557680582.0,1128591969.0,345717216.0,718774542.0,0.38,Insurance,124.57142857142857
ASMI,2021,2022-04-30 17:32:00,27286512817.0,926602559364.0,,203113156611.0,29727133809.0,981089572950.0,38511252808.0,365828817135.0,462879983946.0,516708477751.0,913692856481.0,-208768282162.0,12308010250.0,19550788783.0,19429664571.0,2.18,Insurance,142.14285714285714
ASPI,2021,2022-05-10 00:06:00,28630087706.0,104489321256.0,72851770644.0,1043206362.0,289596891.0,104778918147.0,4927120612.0,26910552664.0,72941244871.0,31837673276.0,6107732728.0,-3948529085.0,-698498498.0,-698498498.0,-672951730.0,-1.03,Property,72.42857142857143
ASRI,2021,2022-04-05 08:27:00,991033286.0,3034403543.0,868755237.0,180980383.0,18899571171.0,21933974714.0,3633263428.0,8764620050.0,9536091236.0,12397883478.0,2847323717.0,-1338109667.0,158479487.0,142928791.0,149943326.0,7.41,Property,166.57142857142858
ASRM,2021,2022-04-29 00:10:00,63562053431.0,1066104468886.0,,477150355811.0,308630560641.0,1411160148272.0,123591955115.0,473184858360.0,549046298074.0,862113850198.0,1772221974239.0,-1224162744086.0,77767898297.0,64959423205.0,59863973817.0,213.47567625346124,Insurance,1416.3989083426338
ASSA,2021,2022-04-13 13:47:00,446907759076.0,1061788861867.0,31506364775.0,379012841716.0,4970157871803.0,6031946733670.0,1182732810012.0,3083705933614.0,1765507990044.0,4266438743626.0,5088094179374.0,-4031392553632.0,223127584945.0,159581031996.0,171894061692.0,41.21,Infrastructure Industry,2657.1428571428573
ATAP,2021,2022-04-06 14:47:00,3503600168.0,80088083235.0,43052994191.0,33339857975.0,12289818865.0,92377902100.0,12338439679.0,1747094751.0,78292367670.0,14085534430.0,55019322393.0,-38804065085.0,7765353094.0,5523720887.0,5558074701.0,4.47,Property,126.1512952532087
ATIC,2021,2022-05-27 21:46:00,493851457968.0,2856377027832.0,479515849055.0,1542498681933.0,1259370644171.0,4115747672003.0,3272632857196.0,791415222810.0,51699591997.0,4064048080006.0,6459797692062.0,-5498229491978.0,-157343303924.0,-251283149891.0,-253489704961.0,-119.27,General,431.14285714285717
AUTO,2021,2022-02-22 15:58:00,1837380.0,6621704.0,2356438.0,2251424.0,10325444.0,16947148.0,4320354.0,781163.0,11845631.0,5101517.0,15151663.0,-13290925.0,755129.0,634931.0,710808.0,127.0,General,945.2709263392857
AVIA,2021,2022-03-17 19:23:00,1288214014542.0,8886438988796.0,1446353444232.0,1292434036037.0,1987321247784.0,10873760236580.0,1339681209150.0,118459095488.0,9415619931942.0,1458140304638.0,6779643348943.0,-3954110369894.0,1844704742711.0,1434551222696.0,1430850296309.0,25.54,General,723.1114414760044
AYLS,2021,2022-05-09 20:11:00,921879968.0,48014168762.0,32988952725.0,12577912926.0,2416326154.0,50430494916.0,1723951655.0,0.0,48706543261.0,1723951655.0,1992589556.0,-1806675000.0,1487441487.0,1666531616.0,1666531616.0,1.95,General,264.2857142857143
BABP,2021,2022-04-14 13:48:00,76512.0,12706146.0,1674698.0,8503664.0,1045933.0,14015360.0,11458898.0,59363.0,2365457.0,11649903.0,1020178.0,-822181.0,22547.0,12868.0,2113.0,0.49,Financial and Shariah,158.85714285714286
BACA,2021,2022-04-01 00:46:00,122668.0,15669422.0,1116151.0,2381795.0,3930956.0,22325883.0,19398953.0,108084.0,2122771.0,20203112.0,846721.0,-1566593.0,48694.0,34785.0,42252.0,4.91,Financial and Shariah,198.28571428571428
BAJA,2021,2022-04-25 08:55:00,129329631431.0,543722430669.0,325438867548.0,74900777586.0,182450586856.0,726173017525.0,211939279423.0,300149386453.0,214084351649.0,512088665876.0,1374486754604.0,-1189034144878.0,130605249884.0,88527078771.0,86245263163.0,49.18,General,251.14285714285714
BALI,2021,2022-03-01 08:41:00,137076121882.0,459258299276.0,78564724333.0,204122712347.0,4542140529681.0,5001398828957.0,645813931744.0,2003863364705.0,2351721532508.0,2649677296449.0,946633191563.0,-401915332550.0,215117354953.0,188536504140.0,289915182695.0,47.92,Infrastructure Industry,739.7564784458706
BANK,2021,2022-03-31 17:47:00,224.0,2056523.0,901092.0,,111036.0,2173162.0,4045.0,84606.0,1046327.0,88651.0,36269.0,-45840.0,-121275.0,-121275.0,-113329.0,-9.0,Financial and Shariah,2272.8571428571427
BAPA,2021,2022-04-28 18:28:00,723563201.0,106400639866.0,104128519144.0,1546057521.0,33170358469.0,139570998335.0,6843248577.0,327837262.0,132399912496.0,7171085839.0,6194779683.0,-2160090278.0,-2015298510.0,-2052255452.0,-1807935174.0,-2.73,Property,97.28571428571429
BAPI,2021,2022-05-09 19:18:00,144318465.0,650227166175.0,634268234084.0,4539910732.0,34566740.0,650261732915.0,73856315500.0,148661734473.0,427743682942.0,222518049973.0,4992804633.0,-3417777051.0,-891687677.0,-1016507793.0,-991275886.0,-0.18,Property,50.0
BATA,2021,2022-06-06 17:46:00,2791111.0,297612923.0,213472547.0,21179617.0,355129312.0,652742235.0,197108646.0,28708096.0,426925493.0,225816742.0,438484972.0,-242719799.0,-64001214.0,-51233663.0,-51043686.0,-39.39,General,494.2857142857143
BAUT,2021,2022-04-27 10:39:00,241086275.0,74558103962.0,52818100194.0,17376058844.0,18781889309.0,93339993271.0,45461521552.0,1881219061.0,45997252658.0,47342740613.0,120026231380.0,-98327862400.0,5645981484.0,4776347792.0,4736500712.0,2.21,General,51.577114650181365
BAYU,2021,2022-04-19 16:31:00,469088433523.0,532610056318.0,,57754788730.0,202499073251.0,735109129569.0,258643354217.0,20343283157.0,456122492195.0,278986637374.0,491020818713.0,-443892650638.0,796123137.0,306222936.0,66822456119.0,1.46,General,1046.6575491768974
BBCA,2021,2022-01-28 14:54:00,23615635.0,937818080.0,1117078.0,654674283.0,37677035.0,1228344680.0,991785437.0,25736099.0,202848934.0,1019773758.0,65637010.0,-22985972.0,38841174.0,31440159.0,31867065.0,255.0,Financial and Shariah,7444.030343191965
BBHI,2021,2022-03-31 19:18:00,12450754000.0,2442948627638.0,,2254810329064.0,268027912325.0,4649357148732.0,2362126393373.0,15781874880.0,1303270902833.0,3346086245899.0,353010951521.0,-193870939978.0,219999042348.0,192474618193.0,207757692138.0,24.260438170211604,Financial and Shariah,5735.714285714285
BBKP,2021,2022-04-20 11:32:00,472213.0,72661848.0,179076.0,58517505.0,7966251.0,89215674.0,68237957.0,1573323.0,13205904.0,76009770.0,3901205.0,-4862917.0,-3144025.0,-2302279.0,-2299144.0,-34.0,Financial and Shariah,214.57142857142858
BBLD,2021,2022-04-08 11:56:00,220749.0,283448.0,,2388765.0,81453.0,3582868.0,270714.0,9034.0,1243821.0,2339047.0,547610.0,-398162.0,34803.0,28703.0,41748.0,17.44,Finance Industry,382.8281729561942
BBMD,2021,2022-03-31 16:14:00,180210560444.0,8776281160482.0,,7965272093302.0,620128212178.0,15983152301240.0,11395252760125.0,141824443996.0,4289820124680.0,11693332176560.0,1261167792567.0,-426868641382.0,665573085996.0,519580026420.0,400365248935.0,129.02,Financial and Shariah,2031.7280970982142
BBNI,2021,2022-01-26 18:28:00,13683598.0,756198449.0,26053010.0,607233689.0,38732202.0,964837692.0,792297784.0,26679764.0,126519977.0,838317715.0,59821330.0,-37148721.0,12550987.0,10977051.0,11722436.0,585.0,Financial and Shariah,6878.114955357143
BBRI,2021,2022-02-04 22:38:00,26299973.0,1457985029.0,372048648.0,1075327391.0,79992853.0,1678097734.0,1295234415.0,40859248.0,291786804.0,1386310930.0,161232403.0,-58644652.0,38591374.0,30755766.0,30333354.0,238.0,Financial and Shariah,3986.321533203125
BBRM,2021,2022-04-26 15:53:00,5919085.0,9029006.0,20819.0,3073605.0,24617496.0,33646502.0,18593344.0,6947516.0,8105642.0,25540860.0,7551871.0,-5948811.0,753611.0,673121.0,783448.0,0.000125,Infrastructure Industry,50.0
BBSI,2021,2022-03-31 13:45:00,21212752890.0,1046809137589.0,,936287162908.0,190909814415.0,2476075485358.0,394985219044.0,8520522545.0,2069516926971.0,406558558387.0,122609690259.0,-27452329867.0,84636012510.0,65663254436.0,65880496506.0,22.0,Financial and Shariah,5446.428571428572
BBSS,2021,2022-04-17 11:25:00,6816720959.0,98590411370.0,72722602339.0,19051088072.0,156100465038.0,254690876408.0,3761316460.0,110898051.0,250818661897.0,3872214511.0,8974592074.0,-7503530870.0,-926554331.0,-1094508876.0,-1082404705.0,-0.228,Property,50.714285714285715
BBTN,2021,2022-02-08 20:04:00,1539577.0,280377235.0,2232905.0,267130365.0,16645496.0,371868311.0,289704106.0,6164806.0,21406647.0,327693592.0,26099768.0,-17531379.0,2993320.0,2376227.0,1418802.0,224.0,Financial and Shariah,1698.0961390904017
BBYB,2021,2022-04-28 14:08:00,21270485000.0,8111009268647.0,1172571699000.0,4275499868741.0,865187911152.0,11337808684383.0,8341845013239.0,15098902182.0,2889828269421.0,8447980414962.0,667156101879.0,-886533944078.0,-990420522259.0,-986289462473.0,-982239170637.0,-114.07,Financial and Shariah,1404.2857142857142
BCAP,2021,2022-04-18 23:59:00,2827492.0,3412778.0,1964944.0,8534711.0,982251.0,21653968.0,62112.0,56998.0,6007811.0,15646157.0,2735142.0,-2052544.0,167047.0,147170.0,143486.0,3.38,General - liquidity,230.28571428571428
BCIC,2021,2022-03-02 15:52:00,119138.0,20602385.0,3480492.0,9829077.0,487268.0,21317575.0,18574687.0,18552.0,2659787.0,18657788.0,1001398.0,-1253998.0,-548472.0,-445423.0,-437561.0,-42.1539,Financial and Shariah,153.28571428571428
BCIP,2021,2022-04-29 13:57:00,12465207579.0,347736855343.0,292681420255.0,30894845651.0,539336210053.0,887073065396.0,101144035422.0,339230888172.0,446698141802.0,440374923594.0,60409520263.0,-25900635867.0,3533027936.0,124179367.0,106133064.0,0.09,Property,55.857142857142854
